Name,Team,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,NameASCII,PlayerId,MLBAMID
"Mike MacDougal","- - -",6.364111423492432,4.281041443347931,,,0.27319300919771194,,,2.5055556785403272,3.2931088025753312,,,5.463860183954239,,,"Mike MacDougal",612,213680
"Brian Shouse","- - -",-6.211775243282318,4.065837025642395,,,-0.2846556603908539,,,-1.5529438108205795,2.3366879457714913,,,-0.813301886831011,,,"Brian Shouse",630,122195
"Jeff Suppan","STL",2.094862461090088,5.231987953186035,-0.7845087051391602,-2.128359794616699,-9.598342895507812,,,0.11244565008535093,1.4655428440297018,-1.5690174102783203,-0.48703885460336366,-3.4903065074573867,,,"Jeff Suppan",633,122987
"Kris Wilson","NYY",-2.7598496675491333,0.0674406886100769,,-1.9168385863304138,-0.4268159866333008,,,-3.6313811415120174,0.42150430381298065,,-4.675216064220521,-1.5807999504937067,,,"Kris Wilson",636,330892
"Giovanni Carrara","LAD",1.7658885717391968,1.8350861072540283,-1.758569359779358,-3.262247085571289,1.4010320901870728,,,0.7644539271598255,2.548730704519484,-12.5612097127097,-3.9783501043552305,2.189112640917301,,,"Giovanni Carrara",643,112030
"Eric Gagne","LAD",0.4146779477596283,,,-0.27863839268684387,0.9679630994796753,,,2.591737173497677,,,-5.572767853736877,8.79966454072432,,,"Eric Gagne",650,150378
"Terry Mulholland","ARI",-3.007272720336914,0.3419281244277954,,-0.6011547446250916,,,,-7.334811513016863,8.548203110694885,,-7.514434307813644,,,,"Terry Mulholland",665,119488
"Odalis Perez","- - -",-11.843131363391876,-2.035008043050766,7.017809361219406,-4.487127304077148,-9.735462427139282,,,-1.5010305910509347,-0.7980423698238297,3.234013530515855,-2.4928485022650824,-1.6389667385756368,,,"Odalis Perez",668,136602
"Mike DeJean","COL",0.8616159558296204,-0.6494864225387573,,,,,,6.154399684497288,-3.6082579029930963,,,,,,"Mike DeJean",682,113211
"Ray King","COL",-3.2132790088653564,0.3738596439361572,,,-2.7365095615386963,,,-0.8303046534535804,0.13257434182133235,,,-8.292453216783928,,,"Ray King",693,150037
"Glendon Rusch","CHC",-16.266474962234497,-3.21846741437912,0.9847276732325554,-0.50205048173666,-5.254066228866577,,,-1.8338754185157267,-2.6598904251067106,2.009648312719501,-0.47814331593967624,-3.9803532036868012,,,"Glendon Rusch",707,121556
"Ben Sheets","MIL",7.0630598068237305,-0.5910679697990417,-1.1937618255615234,3.495683431625366,1.0608503818511963,,,0.8530265467178418,-6.567421886656019,-4.974007606506348,0.6068894846571816,1.1530982411426047,,,"Ben Sheets",710,282656
"Luis Vizcaino","ARI",-1.7973564863204956,2.142561197280884,-0.05716841667890549,,2.480543613433838,4.596922874450684,,-0.363102320468787,0.45683607617929295,-1.9056138892968495,,12.40271806716919,4.996655298315961,,"Luis Vizcaino",714,150430
"Jamey Wright","SFG",1.8079286217689514,-0.32197797298431396,-2.5969760417938232,1.9929384589195251,-2.456169843673706,,,0.13843251315229338,-0.2175526844488608,-0.7336090513541874,0.5272323965395569,-1.693910237016349,,,"Jamey Wright",715,124604
"Eddie Guardado","- - -",-0.5095891952514648,-3.2940659523010254,,0.4619801491498947,-1.8093647956848145,,,-0.1055050093688333,-3.198122283787403,,4.619801491498947,-2.179957585162427,,,"Eddie Guardado",727,115216
"LaTroy Hawkins","BAL",1.2395440340042114,-2.411761999130249,-0.012826025485992432,-0.7158874273300171,1.2517415285110474,,,0.17073609283804564,-2.1343026540975654,-0.12826025485992432,-0.9806677086712562,5.689734220504761,,,"LaTroy Hawkins",729,115629
"Kyle Lohse","- - -",2.967854291200638,-5.318417191505432,0.8289453908801079,-0.7492840588092804,-5.4184020683169365,,,0.2695598811263068,-1.1637674379661778,0.6739393421789495,-7.492840588092804,-1.9078880522242734,,,"Kyle Lohse",739,346798
"Joe Mays","- - -",-16.280517578125,1.5338070392608643,-0.04961877316236496,-2.1258996725082397,-5.520253658294678,,,-2.917655479950717,2.2892642377027825,-4.961877316236496,-1.8326721314726204,-3.8603172435627116,,,"Joe Mays",740,150222
"Eric Milton","CIN",-5.288394451141357,4.180075168609619,-0.6298688054084778,0.23716872930526733,-5.67773962020874,,,-0.38461050553755327,1.4074327167035754,-6.99854228231642,0.08410238627846359,-1.5512949781991092,,,"Eric Milton",743,132980
"Brad Radke","MIN",4.886940956115723,-5.132175445556641,0.09715670347213745,0.20666369795799255,-5.874569892883301,,,0.3349514020641345,-1.6662907290768314,1.3879529067448206,0.14656999855176778,-1.4155590103333253,,,"Brad Radke",748,120878
"Juan Rincon","MIN",9.065434455871582,2.8220129013061523,,0.062106113880872726,0.08531023561954498,,,1.1943918914191807,0.6608929511255626,,6.210611388087273,1.2187176517077856,,,"Juan Rincon",752,346799
"J.C. Romero","LAA",-2.251189947128296,-0.5495532751083374,,-0.09291934221982956,-2.706540107727051,,,-0.3822054239606615,-0.35685277604437493,,-1.3274191745689936,-2.1480477045452786,,,"J.C. Romero",754,240694
"Johan Santana","MIN",4.223785400390625,13.457381248474121,0.61562180519104,,27.996225357055664,,,0.21839634955484102,2.3945518235719074,1.9238181412220001,,3.1850085730438753,,,"Johan Santana",755,276371
"Tony Armas","WSN",-4.222677230834961,0.5460308194160461,-0.03511730581521988,-2.9845380783081055,-2.0319111347198486,,,-0.2802041958085575,0.05790358636437393,-3.511730581521988,-8.778053171494427,-0.962991059108933,,,"Tony Armas",761,150393
"Bruce Chen","BAL",-7.961306810379028,-0.6470596790313721,-1.897975206375122,-5.0605082511901855,-13.780038833618164,,,-0.8009362988308881,-0.42016862274764416,-18.97975206375122,-1.6065105559333923,-4.5780859912352705,,,"Bruce Chen",769,136600
"Scott Downs","TOR",9.056545972824097,-3.0116248428821564,,2.8686769902706146,-3.2018853425979614,,,1.1537001239266365,-1.7926338350489026,,1.2581916623993925,-3.76692393246819,,,"Scott Downs",773,275933
"Joey Eischen","WSN",-5.7546186447143555,-0.22940051555633545,,3.383885145187378,-1.4039719104766846,,,-4.326780935875455,-0.2979227474757603,,3.9347501688225326,-140.39719104766846,,,"Joey Eischen",774,113784
"Matt Herges","FLA",-4.642025470733643,,,-5.294516086578369,3.0242764949798584,,,-0.6402793752736059,,,-3.577375734174574,1.265387654803288,,,"Matt Herges",780,150382
"Tomo Ohka","MIL",-4.106129169464111,-3.182471752166748,7.922119140625,-1.293077826499939,-0.421764612197876,1.15216863155365,,-0.6193256665858388,-1.0572995854374578,2.880770596590909,-5.172311305999756,-0.28497608932288915,1.2388910016705912,,"Tomo Ohka",788,219594
"Britt Reames","PIT",0.09158607572317123,-2.4701199531555176,,0.2370467633008957,-0.4549432396888733,,,0.18317215144634247,-5.36982598512069,,0.8465955832174845,-9.098864793777466,,,"Britt Reames",794,337392
"Javier Vazquez","CHW",3.325156569480896,0.9107536971569061,-0.20876716077327728,-1.5572087168693542,4.9209274016320705,0.5458986163139343,,0.18250036056426433,0.17963583770353178,-2.087671607732773,-0.424307552280478,0.8930902725285064,6.065540181265937,,"Javier Vazquez",801,134320
"Todd Williams","BAL",1.3292829990386963,-5.432940483093262,,-0.02590297907590866,-0.6888337731361389,,,0.1726341557193112,-4.244484752416611,,-2.590297907590866,-4.305211082100868,,,"Todd Williams",805,124343
"Randy Choate","ARI",1.0234854221343994,-0.8883703351020813,,,0.31324636936187744,,,0.5275698052239172,-1.1389363270539503,,,15.662318468093872,,,"Randy Choate",813,329092
"Brandon Claussen","CIN",-4.3722944259643555,-5.433526515960693,0.9153136014938354,-4.039228916168213,-0.9920902848243713,,,-0.5180443632659189,-4.085358282677213,30.51045338312785,-3.2313831329345706,-0.530529564077204,,,"Brandon Claussen",814,407799
"Roger Clemens","HOU",22.139007568359375,-4.599704742431641,,-0.4196627736091614,,10.028106689453125,,1.8403165060980362,-3.4326154794265977,,-1.0491569340229034,,2.404821748070294,,"Roger Clemens",815,112388
"Orlando Hernandez","- - -",-1.3275579810142517,0.672147274017334,,1.0645085573196411,-3.136323928833008,,,-0.09502920408119196,0.09928320147966528,,0.2099622401024933,-1.6335020462671916,,,"Orlando Hernandez",823,133340
"Steve Karsay","OAK",-2.1142568588256836,0.24591320753097534,,-2.0386106967926025,0.09520702064037323,0.14363344013690948,,-2.857103863277951,8.197106917699177,,-11.325614982181126,0.31735673546791077,3.590836003422737,,"Steve Karsay",829,116853
"Randy Keisler","OAK",2.984184503555298,-5.643764019012451,0.3167988061904907,-0.20906966924667358,0.286143958568573,,,4.032681761561213,-15.677122275034586,31.679880619049072,-2.32299632496304,0.8175541673387801,,,"Randy Keisler",830,342892
"Ted Lilly","TOR",4.717486381530762,5.427341461181641,0.5278905630111694,-1.1735576391220093,-11.562509536743164,,,0.27619943685777293,1.1213515415664546,1.147588180459064,-0.23377642213585842,-2.9421143859397363,,,"Ted Lilly",833,150404
"Mike Mussina","NYY",12.982887268066406,5.444648265838623,-0.1947232484817505,9.817716598510742,4.2397379875183105,1.2659814357757568,,0.8370655878830693,1.3344726141761332,-2.434040606021881,1.3808321516892745,1.3459485674661302,21.09969059626261,,"Mike Mussina",837,119608
"Andy Pettitte","HOU",5.006756663322449,-2.769592761993408,2.492575019598007,1.6940971612930298,-3.850895643234253,,,0.25596915456658736,-1.2041707660840906,0.4548494561310232,0.4355005556023213,-1.4868322946850399,,,"Andy Pettitte",840,120485
"Mariano Rivera","NYY",9.294478416442871,,12.903717994689941,,,,,1.5261869320924255,,2.763108778306197,,,,,"Mariano Rivera",844,121250
"Mike Stanton","- - -",1.4953544288873672,0.40609219670295715,0.5421775579452515,5.020734071731567,1.07675439119339,-0.6102815270423889,,0.31153217268486816,0.1692050819595655,3.6145170529683432,3.1379587948322296,1.1216191574931145,-30.514076352119446,,"Mike Stanton",849,122681
"David Wells","- - -",-0.7867593765258789,-0.43456828594207764,1.4421551823616028,-0.6227757334709167,-2.9906564950942993,,,-0.1132027879893351,-21.728414297103882,3.004489963253339,-0.24327177088707685,-3.5184194059932934,,,"David Wells",855,124071
"Pedro Astacio","WSN",-14.334091186523438,-1.5402752161026,,-1.2244038581848145,4.12778377532959,,,-1.8712912776140258,-1.2729547240517356,,-0.4452377666126598,1.7127733507591658,,,"Pedro Astacio",862,110359
"Armando Benitez","SFG",-1.9125056266784668,1.8042091131210327,,,0.03351098671555519,0.5734972357749939,,-0.4001057796398466,1.5688774896704634,,,0.05984104770634856,1.102879299567296,,"Armando Benitez",865,110859
"Shawn Estes","SDP",1.4623273611068726,,,-0.37229007482528687,-0.15041279792785645,,,1.9241149488248324,,,-18.614503741264343,-7.520639896392822,,,"Shawn Estes",873,113915
"Jae Weong Seo","- - -",-14.139247000217438,-6.955588057637215,,0.6224720776081085,-3.4114247635006905,-6.215171813964844,,-1.1230537728528545,-1.640468881518211,,0.4205892416271004,-0.5964029306819388,-6.755621536918309,,"Jae Weong Seo",895,150242
"Steve Trachsel","NYM",-19.916059494018555,-0.11012636125087738,,2.139857769012451,0.9623624086380005,-1.4918690919876099,,-1.3706854434974916,-0.4405054450035095,,0.4296903150627412,0.41660710330649375,-0.2621914045672425,,"Steve Trachsel",898,123431
"Tyler Walker","- - -",-0.5140899419784546,3.187685012817383,,-0.09759639203548431,-1.7876821160316467,,,-0.20729433144292525,2.570713720014018,,-1.6266065339247386,-4.965783655643463,,,"Tyler Walker",901,400104
"David Weathers","CIN",5.436814785003662,-1.4017056226730347,,,-0.1278824508190155,,,0.6654608059980003,-0.5210801571275222,,,-0.426274836063385,,,"David Weathers",902,124000
"Chad Bradford","NYM",6.261157989501953,4.545374870300293,,,2.4397668838500977,,,1.0739550582336113,1.7415229388123727,,,12.198834419250488,,,"Chad Bradford",904,136268
"Justin Duchscherer","OAK",8.76466178894043,2.8202078342437744,0.18425482511520386,1.951806902885437,-1.528702735900879,,,3.06456705907008,1.7849416672428953,0.10409877125152761,0.7714651790061016,-8.04580387316252,,,"Justin Duchscherer",910,407113
"Chad Harville","TBD",-1.9625043869018555,1.9586443901062012,0.513209342956543,-1.0511112213134766,0.2419816553592682,,,-0.45960290091378353,1.231851817676856,0.9869410441471981,-7.007408142089844,6.049541383981705,,,"Chad Harville",915,150420
"Mike Holtz","BOS",-2.872636079788208,0.2019798308610916,-0.23618599772453308,0.588841438293457,-0.27389422059059143,,,-13.679219427562895,3.3663305143515267,-11.809299886226654,2.355365753173828,-6.847355514764786,,,"Mike Holtz",920,116114
"Tim Hudson","ATL",-8.897509574890137,6.790722846984863,3.8970084190368652,0.3492872714996338,-4.671602249145508,-4.067284107208252,,-0.45887104563641756,1.2788555267391457,1.2990028063456216,0.43121885370325164,-3.3368587493896484,-1.255334600990201,,"Tim Hudson",921,218596
"Cory Lidle","- - -",-20.528481423854828,,0.6710350662469864,-3.196014277637005,-6.89414095133543,14.331977490335703,,-1.4186925655739342,,1.2661038985792195,-0.5737907141179541,-2.45343094353574,3.87350742982046,,"Cory Lidle",926,117756
"Mark Mulder","STL",-3.020192861557007,-7.702056884765625,-9.209928512573242,3.334968328475952,-3.120767116546631,1.2898980379104614,,-0.3524145696099191,-7.859241719148597,-5.685141057143976,1.5298019855394276,-2.690316479781578,14.332200421227348,,"Mark Mulder",932,150426
"Mike Venafro","COL",-1.9483954906463623,1.53578519821167,,,0.893666684627533,,,-5.412209696239896,12.79820998509725,,,89.3666684627533,,,"Mike Venafro",943,150291
"Barry Zito","OAK",-4.672832489013672,0.553148627281189,0.09532693028450012,-1.1677508354187012,14.69286060333252,,,-0.2486872000539474,0.21357089856416564,0.09929888571302097,-0.17533796327608125,2.1449431537711705,,,"Barry Zito",944,217096
"Rheal Cormier","- - -",-1.9463624954223633,1.4266579151153564,,-0.4739382863044739,4.730422258377075,0.22351151704788208,,-0.6063434565178702,0.6697924484109654,,-47.39382863044739,3.132729972435149,5.587787926197052,,"Rheal Cormier",952,112690
"Brandon Duckworth","KCR",-6.382445812225342,-1.3592751026153564,0.37639564275741577,-0.04317975044250488,0.13838425278663635,,,-1.2816156249448478,-1.6990938782691958,4.182173808415731,-0.029779138236210263,0.1317945264634632,,,"Brandon Duckworth",954,346855
"Jose Mesa","COL",2.4386892318725586,-1.891035795211792,1.242923617362976,-0.2544131278991699,0.10081595927476883,0.21631982922554016,,0.2927598117494068,-4.1109473808952,1.6796265099499676,-0.25960523255017337,0.7201139948197773,1.1385254169765273,,"Jose Mesa",961,118986
"Brett Myers","PHI",-12.355622291564941,6.853270053863525,3.111034870147705,15.867374420166016,-0.9713931083679199,0.2774336040019989,,-0.7805194119750437,1.4101378711653345,1.7093598187624754,2.386071341378348,-0.4647813915635981,2.311946700016658,,"Brett Myers",962,408206
"Vicente Padilla","TEX",12.863733291625977,-2.9336884021759033,-4.098896026611328,2.7481987476348877,-6.875828266143799,,,0.5702009437777471,-1.6957736428762447,-3.9037105015345985,0.542051035036467,-3.8199045923021107,,,"Vicente Padilla",964,218894
"Cliff Politte","CHW",-8.867705345153809,-2.7018797397613525,,,-1.4080617427825928,,,-2.9657877408541164,-1.5179099661580633,,,-2.8735953934338627,,,"Cliff Politte",967,131700
"Carlos Silva","MIN",-20.004761695861816,-8.059400856494904,,1.1699406206607819,-5.569449037313461,,,-1.0338378137396287,-2.996059797953496,,1.4624257758259773,-1.6143330542937568,,,"Carlos Silva",973,400067
"Randy Wolf","PHI",-2.180917739868164,-2.8699567317962646,-0.3054380416870117,-4.498682022094727,-2.3511345386505127,,,-0.3279575548673931,-2.452954471620739,-10.181268056233723,-2.585449437985475,-2.938918173313141,,,"Randy Wolf",976,150116
"Bronson Arroyo","CIN",-9.364205360412598,18.32954216003418,0.4025370180606842,14.29358959197998,3.102891445159912,,,-0.5709881317324755,2.1116984055338914,0.44234837149525735,1.985220776663886,0.7249746367196056,,,"Bronson Arroyo",978,276520
"Joe Beimel","LAD",1.1093159914016724,2.5096487998962402,0.29089581966400146,-0.640541136264801,-0.8489397168159485,,,0.13349169571620606,1.5396618404271412,14.544790983200073,-2.001691050827503,-2.176768504656278,,,"Joe Beimel",979,346847
"Kris Benson","BAL",-17.099002838134766,2.9739460945129395,-1.1511346101760864,0.35720324516296387,2.6407980918884277,,,-1.1096043373221782,0.4248494420732771,-0.7105769198617817,17.860162258148193,0.706095746494232,,,"Kris Benson",982,150249
"Josh Fogg","COL",-9.755874633789062,-2.768650531768799,-2.1934654712677,-4.619324207305908,-5.902406692504883,,,-0.6880024424392851,-1.0857453065759997,-1.3624009138308697,-2.670129599598791,-0.9903366933733025,,,"Josh Fogg",989,150319
"Brian Meadows","TBD",-9.211474418640137,2.0852301120758057,,-3.0701346397399902,0.20050786435604095,,,-1.16600942008103,1.8132435757180918,,-2.716933309504416,0.3855920468385403,,,"Brian Meadows",998,132785
"Scott Sauerbeck","- - -",0.8719350099563599,-0.5675713866949081,,-0.8094727098941803,-1.346034198999405,,,0.34059961326420307,-1.2899349697611548,,-0.7163475308798055,-12.236674536358226,,,"Scott Sauerbeck",1007,150261
"Ron Villone","NYY",0.21916480362415314,1.8776652812957764,0.142790287733078,,-1.4580565690994263,,,0.023365117657159182,0.619691511978804,2.85580575466156,,-0.805556115524545,,,"Ron Villone",1010,123725
"Ryan Vogelsong","PIT",-1.6336849927902222,-0.21564891934394836,-0.5822528004646301,-1.1480804681777954,-0.11691313236951828,,,-0.3974902658856988,-1.7970743278662364,-0.7763370672861736,-1.1146412312405782,-0.43301160136858624,,,"Ryan Vogelsong",1011,285064
"Kip Wells","- - -",-6.974979400634766,1.2717182636260986,,-2.8034740686416626,-1.1388787031173706,,,-1.543137035538665,1.4787421670070915,,-2.297929564460379,-1.1388787031173706,,,"Kip Wells",1012,150337
"Dave Williams","- - -",-1.3688849210739136,-1.864695556461811,-0.03511730581521988,-5.316540092229843,-7.555496394634247,,,-0.19896583155144093,-6.2156518548727036,-3.511730581521988,-2.0767734735272825,-5.723860905025944,,,"Dave Williams",1013,400063
"Adam Eaton","TEX",-8.755633354187012,1.9168143272399902,-1.0666396617889404,-0.08638619631528854,-1.3557415008544922,,,-1.1460253081396612,1.879229732588226,-1.5458545823028123,-0.06446731068305116,-2.7114830017089844,,,"Adam Eaton",1029,284566
"Alan Embree","SDP",1.9874550104141235,3.3530783653259277,,0.06703934073448181,-0.18683943152427673,,,0.2975232051518149,2.6611733058142284,,0.9577048676354545,-2.0759936836030746,,,"Alan Embree",1030,113833
"Trevor Hoffman","SDP",9.032548904418945,1.2007145881652832,-0.25752976536750793,-0.0650957003235817,8.508466720581055,0.01346702128648758,,1.5440254537468283,2.3543423297358492,-6.438244134187698,-1.301914006471634,3.186691655648335,0.673351064324379,,"Trevor Hoffman",1035,116034
"Kevin Jarvis","- - -",-8.042345255613327,-4.412066146731377,0.3390169143676758,0.9754314869642258,2.1460757553577423,-0.5363002419471741,,-3.590332703398807,-2.941377431154251,4.237711429595947,3.3635568516007783,5.647567777257216,-26.815012097358704,,"Kevin Jarvis",1037,116496
"Jake Peavy","SDP",6.6044721603393555,7.083019733428955,11.714868545532227,-2.0617222785949707,-3.123473644256592,,,0.34096397317188204,1.4880293557623854,2.376241084286456,-4.295254747072855,-1.0141148195638283,,,"Jake Peavy",1051,408241
"Brett Tomko","LAD",0.8791245222091675,-2.9042674899101257,,0.502366304397583,-3.1563627906143665,-0.160456083714962,,0.07772984281248164,-0.7352575923823104,,0.49251598470351277,-1.5322149469001778,-0.7293458350680091,,"Brett Tomko",1056,123387
"Ryan Franklin","- - -",-14.77237319946289,0.9833416230976582,-0.15963304042816162,0.885214626789093,4.259765267372131,0.3331559896469116,,-2.564648124906752,0.39333664923906325,-0.12873632292593679,1.0174880767690724,4.259765267372131,0.9518742561340332,,"Ryan Franklin",1076,211041
"Freddy Garcia","CHW",-22.54436492919922,7.625978946685791,,0.27304208278656006,6.00142765045166,13.328795433044434,,-1.4497983877298533,1.1934239353185903,,0.0775687735189091,2.2145489485061476,3.4002029165929675,,"Freddy Garcia",1077,150119
"John Halama","BAL",-7.285277843475342,0.4538152664899826,-0.288038469851017,-1.511830061674118,2.145021915435791,,,-2.9495051997875876,1.8152610659599304,-1.5159919465843001,-3.0853674728043226,1.8982494826865408,,,"John Halama",1080,134280
"Julio Mateo","SEA",-4.31843376159668,2.7907814979553223,,-0.16572317481040955,0.46316978335380554,,,-1.0877666905785086,0.9623384475708008,,-0.4361136179221303,0.7470480376674282,,,"Julio Mateo",1087,421024
"Gil Meche","SEA",-9.36374568939209,3.1491494178771973,1.871422290802002,5.043247222900391,-0.6298703551292419,,,-0.5856001056530388,0.6349091568300801,2.8791112166184645,0.8680287819105663,-0.16109216243714627,,,"Gil Meche",1089,219194
"Jamie Moyer","- - -",1.658474326133728,0.1669856309890747,-3.6107251048088074,-3.923907034099102,3.5173561573028564,,,0.1270861552592895,0.06928864356393141,-0.8535993155576377,-1.2186046689748764,0.4015246754911937,,,"Jamie Moyer",1091,119469
"Jeff Nelson","CHW",-0.16160395741462708,-1.7795253992080688,,,,,,-0.9506115142036886,-5.392501209721421,,,,,,"Jeff Nelson",1092,119704
"Joel Pineiro","SEA",-20.416930198669434,-2.2757736444473267,0.6771681904792786,-7.535103276371956,8.93037873506546,,,-1.390799059854866,-0.42066056274442265,2.1161505952477455,-2.7907789912488727,2.7907433547079563,,,"Joel Pineiro",1094,334492
"Arthur Rhodes","PHI",-3.095700979232788,3.1772913932800293,-0.01024877279996872,-0.592174768447876,1.1762365102767944,,,-0.45794393183916987,2.0109439197974868,-0.512438639998436,-7.40218460559845,6.91903829574585,,,"Arthur Rhodes",1097,121125
"Rafael Soriano","SEA",7.784641265869141,4.7724785804748535,,0.25956302881240845,-1.399165153503418,1.3870415687561035,,1.1866831197971253,1.9166580644477325,,6.489075720310211,-2.7434610853008197,23.117359479268394,,"Rafael Soriano",1100,400089
"Aaron Fultz","PHI",-1.2835588157176971,1.0882228016853333,,0.6452875137329102,-4.128512263298035,,,-0.26574716681525823,0.3163438376992248,,0.6938575416482905,-1.5067563004737352,,,"Aaron Fultz",1113,150269
"Livan Hernandez","- - -",-7.0503992438316345,-4.081033945083618,,-0.5205907821655273,-2.534825921058655,,,-0.3637976906001875,-0.4852596843143422,,-0.14070021139608846,-0.960161333734339,,,"Livan Hernandez",1116,115817
"Joe Nathan","MIN",13.338616371154785,14.388313293457031,0.0046875327825546265,1.311058759689331,-0.03511730581521988,-0.04961877316236496,,2.208380193899799,4.256897424099713,0.15625109275182086,1.298077979890427,-3.511730581521988,-4.961877316236496,,"Joe Nathan",1122,150274
"Russ Ortiz","- - -",-16.710633993148804,-2.582070142030716,1.2112561464309692,-1.3645541667938232,-9.819607496261597,,,-2.13964583779114,-2.1881950356192506,3.028140366077423,-1.0033486520542818,-8.04885860349311,,,"Russ Ortiz",1124,133460
"Felix Rodriguez","WSN",-5.042916774749756,0.28195083141326904,,,0.4190554618835449,-1.915772557258606,,-1.3236002033463927,0.27642238373849903,,,0.89160736570967,-23.947156965732574,,"Felix Rodriguez",1127,121353
"Jason Schmidt","SFG",9.911219596862793,2.3481743335723877,,1.8989841938018799,8.98857593536377,0.337240606546402,,0.43719539465649726,0.9949891243950796,,0.8115317067529401,1.372301669521186,6.7448121309280396,,"Jason Schmidt",1131,121834
"Jerome Williams","CHC",-4.907696783542633,-2.3335241079330444,,0.10147611796855927,2.037085711956024,-0.43330180644989014,,-3.316011340231509,-5.833810269832611,,5.073805898427963,6.172987005927346,-21.665090322494507,,"Jerome Williams",1137,425532
"Jay Witasick","OAK",-2.680917501449585,0.5979135036468506,,-0.5961373448371887,-0.28298649191856384,0.03937000036239624,,-1.1124139010164253,0.4783308029174805,,-7.451716810464859,-0.912859651350206,3.937000036239624,,"Jay Witasick",1138,124482
"Tim Worrell","SFG",-2.900526523590088,-4.05110502243042,0.46259576082229614,0.30162447690963745,-2.5288331508636475,-0.5754143595695496,,-1.2610984885174295,-9.645488148643858,15.419858694076538,4.3089210987091064,-3.7188722806818344,-28.770717978477478,,"Tim Worrell",1139,124580
"Jason Isringhausen","STL",-0.17936934530735016,-2.196794271469116,1.8229361772537231,1.1850392818450928,0.13131648302078247,,,-0.037841634031086535,-4.881765047709147,0.5880439281463623,0.5925196409225464,1.1937862092798406,,,"Jason Isringhausen",1158,116414
"Steve Kline","SFG",-1.6107677221298218,3.1960160732269287,-0.10476818680763245,-0.17851462960243225,1.2885754108428955,,,-0.36360445194804103,1.258274044577531,-10.476818680763245,-1.9834958844714694,1.2885754108428955,,,"Steve Kline",1164,117157
"Matt Morris","SFG",-8.731008529663086,-8.30367660522461,0.3167988061904907,15.313809394836426,-3.4412567615509033,,,-0.5891368778450126,-1.2913960505792548,15.839940309524536,1.637840576987853,-3.1284152377735484,,,"Matt Morris",1172,119403
"Mike Timlin","BOS",-4.721071243286133,0.4147481918334961,1.6861047744750977,-0.5043328404426575,1.4922295808792114,-1.4932811260223389,,-0.727437787871515,0.9874956948416573,0.7991017888507572,-1.4833318836548748,8.29016433821784,-4.14800312783983,,"Mike Timlin",1187,123348
"Dewon Brazelton","SDP",-4.872150897979736,-1.0846189856529236,,-3.946781873703003,-0.3474033921957016,,,-2.6054282876896986,-12.05132206281026,,-7.175967043096369,-0.7391561536078758,,,"Dewon Brazelton",1195,407376
"Travis Harper","TBD",-7.428408145904541,-2.574941635131836,,-2.6545369625091553,0.13255828619003296,,,-1.4886589470750584,-4.858380443644974,,-3.4032525160373783,0.2599182082157509,,,"Travis Harper",1211,150135
"Joe Kennedy","OAK",5.244431018829346,-2.1433351039886475,,0.733972430229187,3.0165910720825195,,,1.5289886352272144,-2.329712069552878,,5.645941770993746,3.0165910720825195,,,"Joe Kennedy",1217,406773
"Tom Martin","COL",-0.11158651113510132,-0.5753195285797119,,1.3472676277160645,-0.35812097787857056,,,-0.02047458919910116,-0.435848127711903,,0.7698672158377511,-0.4069556566801938,,,"Tom Martin",1219,118353
"Bobby Seay","DET",-1.3238615989685059,0.8325393199920654,,1.754488468170166,-0.5851255655288696,,,-0.8767295357407324,2.0813482999801636,,3.987473791295832,-4.179468325206211,,,"Bobby Seay",1225,150144
"Jorge Sosa","- - -",-14.712002605199814,2.2733624652028084,,,-0.4201163947582245,-1.2573267221450806,,-1.1704059351789828,0.4059575830719301,,,-0.5317929047572462,-8.980905158179146,,"Jorge Sosa",1228,407901
"Jason Standridge","CIN",-1.0095722675323486,-0.979369580745697,0.3603493869304657,0.47664493322372437,0.07261069118976593,,,-0.43516046014325366,-2.0403532932202024,36.03493869304657,1.3618426663534982,7.261069118976593,,,"Jason Standridge",1229,285075
"Tanyon Sturtze","NYY",-4.656979084014893,-1.1033180952072144,,,0.910954475402832,0.01585569605231285,,-3.326413631439209,-11.033180952072144,,,18.21908950805664,0.0251677715116077,,"Tanyon Sturtze",1230,122915
"Esteban Yan","- - -",1.8801755160093307,-1.1360421180725098,,0.03937000036239624,-1.3672120571136475,-0.52886962890625,,0.5546240460204516,-2.1434756944764337,,3.937000036239624,-2.2051807372800765,-0.43349969582479503,,"Esteban Yan",1236,124643
"Victor Zambrano","NYM",0.5574610233306885,-2.1185803413391113,,0.004252694547176361,-2.0266454219818115,,,0.24998252167295448,-3.473082526785429,,0.21263472735881805,-2.7021938959757485,,,"Victor Zambrano",1237,406913
"Hector Carrasco","LAA",3.8510252237319946,-2.561220347881317,-0.8147905915975571,3.715933680534363,8.553760170936584,0.5847861170768738,,0.4684945527654495,-2.3497434384232267,-16.29581183195114,1.9978138067389049,2.631926206442026,1.2995247046152751,,"Hector Carrasco",1240,112031
"Francisco Cordero","- - -",-5.979491949081421,13.037621974945068,,0.06570781767368317,-0.8875206112861633,0.4166385531425476,,-0.8327983215990837,2.5817073217713005,,6.570781767368317,-5.220709478153902,1.0683039824167886,,"Francisco Cordero",1243,150188
