Name,Team,IP,Loc+ FA,Loc+ SI,Loc+ FC,Loc+ FS,Loc+ SL,Loc+ CU,Loc+ CH,Loc+ KC,Loc+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"David Bednar","PIT",67.1,100.489984399376,,,109.72655737704916,,100.43250000000005,,,,107.59442831215965,101.93506352087113,107.02248638838476,"David Bednar",19569,670280
"Taylor Clarke","KCR",59,105.15903225806453,,,,111.81646311332823,,105.45792682926826,,,96.41975224126834,108.8972450664902,106.98491664929253,"Taylor Clarke",17611,664199
"Trevor Richards","TOR",72.2,97.21345826235093,,,,,,104.11921568627449,,,107.02592029520298,101.08333179943561,106.96383850662035,"Trevor Richards",19309,670950
"Michael King","NYY",104.2,109.92540682414699,113.55673179396092,,,84.13849490500138,,99.0966393442623,,,104.62906909561947,102.0302737313612,106.92881926749298,"Michael King",19853,650633
"Brandon Pfaadt","ARI",96,108.03136612021859,112.37137500000001,,,110.33652600818235,91.99752808988764,94.2215306122449,,,100.25182312548068,106.49442350816878,106.87321540672161,"Brandon Pfaadt",27782,694297
"Liam Hendriks","CHW",5,105.87450980392155,,,,102.94823529411764,40.660000000000004,,,,101.52988505747126,103.23172413793104,106.8577011494253,"Liam Hendriks",3548,521230
"Reynaldo López","- - -",66,99.80588387096778,,,,86.68769007849579,107.01999999999998,98.36553846153845,,,113.15820150796048,95.99862967637134,106.84784175425419,"Reynaldo Lopez",16400,625643
"Eduard Bazardo","- - -",16,85.18089552238807,113.57559322033897,,112.2309090909091,109.37491803278688,,,,,105.11859259259256,104.52185185185185,106.7151851851852,"Eduard Bazardo",20997,660825
"Kyle Nelson","ARI",56,113.3891489361702,,114.66444124008652,,106.89270749190689,,,,,100.30022753128556,108.89104509995119,106.64326946205104,"Kyle Nelson",20515,669459
"Grant Anderson","TEX",35.2,90.52961538461537,116.61293413173648,,,102.63858108108107,,63.83935483870968,,,103.17684033613445,102.6892100840336,106.58957983193278,"Grant Anderson",20546,681982
"Tyler Alexander","DET",44,115.20649214659686,110.48746666666669,108.65966386554621,,124.98432624113475,,106.50069565217392,,,99.1442235584809,111.65356151397337,106.57711357232857,"Tyler Alexander",17735,641302
"Graham Ashcraft","CIN",145.2,,93.70044444444444,97.7588617886179,,98.25197231833909,,-180.68,,,111.48788951230037,97.42594734570562,106.57223996547258,"Graham Ashcraft",27552,668933
"Erich Uelmen","PHI",1,105.62,129.44,,,123.58,,35.78,,,89.33696969696969,106.30424242424242,106.56181818181818,"Erich Uelmen",20323,657272
"Joel Payamps","MIL",70.2,107.98440816326529,110.97967741935481,,,100.11922131147541,,105.498102189781,,,102.1257296329454,105.79416293643692,106.5167412712623,"Joel Payamps",14332,606303
"Tanner Houck","BOS",106,95.69895953757225,111.8260700389105,113.66074468085107,109.31191919191919,101.5544247787611,,,,,100.09836944127707,106.08356898517678,106.4672862029647,"Tanner Houck",19879,656557
"Jesús Luzardo","MIA",178.2,104.45553767373814,106.52661157024797,60.43999999999999,,95.09351100811124,,101.02383386581472,,,105.14038165383326,101.32788081687316,106.46217609641783,"Jesus Luzardo",19959,666200
"Luis García","SDP",59.2,99.68227272727272,104.78774049217002,,97.98463414634148,80.64850574712646,,,,,112.44736842105264,95.2079046673287,106.39831181727905,"Luis Garcia",6984,472610
"Yu Darvish","SDP",136.1,97.88536585365854,103.98590799031479,92.84464646464649,93.0519298245614,101.42967581047382,95.49009009009005,82.53999999999999,123.40734693877549,,104.1206684733514,100.98705510388427,106.38039747064141,"Yu Darvish",13074,506433
"Taylor Rogers","SFG",51.2,,100.88745664739886,116.24470588235295,,96.34205128205132,,,,,111.37963898916964,98.52553549939825,106.37583634175692,"Taylor Rogers",13449,573124
"Connor Brogdon","PHI",29,97.47762711864405,,85.34827067669174,,,,114.1151282051282,,,106.83512790490128,101.61556077535431,106.35264341555705,"Connor Brogdon",21205,641401
"JT Chargois","MIA",42.1,84.94181818181819,106.15275280898878,,,102.11445205479453,,,,,101.70315609764843,103.94743959707488,106.32066425293951,"JT Chargois",13767,608638
"Brayan Bello","BOS",157,107.0431111111111,101.51669821240802,95.25897435897434,,96.85960784313727,,107.25252396166132,,,101.99795028680684,103.19884512428298,106.28437476099421,"Brayan Bello",23920,678394
"Garrett Acton","OAK",5.2,87.09011764705882,,,,99.21571428571428,,159.65090909090907,,,108.43258064516128,96.265,106.24725806451613,"Garrett Acton",27583,670183
"Jakob Junis","SFG",86,105.64533333333334,100.08614130434783,,,106.2457044149318,,101.75942028985506,,,107.46617559294434,102.68857100549296,106.19543577896656,"Jakob Junis",13619,596001
"Max Scherzer","- - -",152.2,99.07677758318736,,104.931875,,105.07089587219592,112.0751936373965,104.20455331412103,,,104.84955420512152,103.03507255585221,106.18265053518698,"Max Scherzer",3137,453286
"Reed Garrett","- - -",19.2,94.75171171171172,87.33191489361703,,84.09639999999999,107.34972972972973,141.69333333333333,,,,106.45298090785113,99.26225521137735,106.1792982661212,"Reed Garrett",16866,657585
"Kevin Gausman","TOR",185,106.22488148622678,,,103.88861512319457,92.58199395770394,,,,,99.91990202482042,103.90209013716527,106.15355976485954,"Kevin Gausman",14107,592332
"John Schreiber","BOS",46.2,113.68313559322031,102.29323671497585,261.26,,107.39550488599347,,95.42089552238804,,,100.36666573086286,107.35559198951898,106.14484877409696,"John Schreiber",20020,670167
"Jeremiah Estrada","CHC",10.2,104.27738693467337,,,,78.47419354838709,11.259999999999991,62.25666666666666,,,105.14521008403362,99.18462184873947,106.12294117647058,"Jeremiah Estrada",22210,669093
"Zach McAllister","NYY",5.1,,119.47314285714288,113.21885714285715,,58.22222222222222,,96.91333333333334,,,109.23770700636945,104.2496815286624,106.08178343949045,"Zach McAllister",2895,502083
"Lyon Richardson","CIN",16.2,91.1976223776224,123.19096774193548,,,105.63636363636364,130.5388888888889,131.52262626262623,,,84.38921212121211,113.44812121212121,105.99533333333333,"Lyon Richardson",24581,680689
"Garrett Whitlock","BOS",71.2,74.524,109.18915470494419,,,95.55032228401927,,111.65229166666667,,,103.10078077330242,106.12348925240714,105.87687631026193,"Garrett Whitlock",20191,676477
"Cole Ragans","- - -",96,94.83943396226415,,96.8116037735849,,119.42763636363635,,94.12765957446808,98.73451776649745,,109.28186626274953,97.99378414998911,105.87567381903217,"Cole Ragans",21846,666142
"Ranger Suárez","PHI",125,104.31760368663592,115.14179894179894,99.64650980392156,,105.28181818181817,106.54344647519584,96.76586021505376,,,99.69218641546854,105.91933564700051,105.83590480912243,"Ranger Suarez",17277,624133
"Joe Ryan","MIN",161.2,111.53022280471822,,,108.03699042407659,89.79623632385118,,,,,102.42559372666166,106.72407766990294,105.79279312920086,"Joe Ryan",21390,657746
"Matt Gage","HOU",6.2,105.9041935483871,-25.62666666666667,98.80571428571427,,103.81269230769232,,,,,98.78270270270272,101.51756756756757,105.65810810810811,"Matt Gage",17381,657424
"Mauricio Llovera","- - -",35,,102.28107142857142,26.03666666666667,,90.27194312796209,,,,,113.87500652070878,96.05389679322435,105.646228380833,"Mauricio Llovera",20080,661440
"Robert Stephenson","- - -",52.1,89.16322222222223,,99.86993670886078,111.54913580246912,99.61611780258521,50.13,,,,111.5241865834389,98.33751771204805,105.59153440457439,"Robert Stephenson",13594,596112
"Ian Gibaut","CIN",75.2,102.45164794007492,,115.75550151975679,,102.36932806324111,,102.39591836734697,,,100.84669975186104,106.09483870967749,105.56850289495445,"Ian Gibaut",17871,664139
"Framber Valdez","HOU",198,-197.22000000000003,103.30044927536231,95.3344,,103.1414007782101,98.60821476510067,93.63049676025918,,,104.48871515975532,99.82396329027867,105.56044187627464,"Framber Valdez",17295,664285
"Ryan Brasier","- - -",59.2,96.86872727272727,102.80136363636363,111.05756097560975,,104.42790944602271,,,,,107.01447969356731,102.6118298215626,105.55960178059328,"Ryan Brasier",5615,518489
"Aaron Civale","- - -",122.1,105.88443548387097,101.75811827956989,102.98254350736279,86.42117647058822,99.25880341880341,102.70033803393478,,,,108.15203296877253,102.62266496375925,105.52204643902722,"Aaron Civale",19479,650644
"Yunior Marte","PHI",39.1,104.55260869565218,92.47582608695652,,,99.12553745928338,,,,,110.82416068866573,96.2345480631277,105.44410329985652,"Yunior Marte",14416,628708
"Chad Green","TOR",12,107.45927272727272,,,,103.69500000000001,,175.06,,,104.81446153846152,106.18441025641025,105.40420512820512,"Chad Green",15552,643338
"Kyle Finnegan","WSN",69.1,99.54808785529715,,,119.15635036496354,106.5730909090909,,,,,102.24266545784224,104.7011423390753,105.38197642792383,"Kyle Finnegan",15009,640448
"Colin Poche","TBR",60.2,98.14212271973467,,,,99.16851851851851,,,,,104.39089924160352,98.4950379198267,105.3664788732394,"Colin Poche",19403,621363
"Hayden Wesneski","CHC",89.1,108.63022831050228,95.70136200716844,112.8487837837838,,97.61230158991194,,105.77479452054794,,,102.50528713000881,102.36751293448961,105.32534355264013,"Hayden Wesneski",27581,669713
"Chris Devenski","- - -",42.1,112.89626262626265,,,,95.52804903112155,,100.4729142857143,-11.340000000000003,,103.30215801819325,102.96200872339325,105.29296483671563,"Chris Devenski",12763,606965
"Bowden Francis","TOR",36.1,104.21985611510792,,,,74.23766233766236,111.12406593406592,,,,107.5007434944238,102.12557620817842,105.27970260223047,"Bowden Francis",20548,670102
"Cole Waites","SFG",2.1,97.89066666666666,,,,84.875,,,,,109.68399999999998,93.82061538461538,105.26092307692306,"Cole Waites",25665,686972
"Braden Bristo","- - -",7,,135.30499999999998,104.49719298245614,,84.89222222222222,,125.81333333333332,,,98.87245614035086,110.69228070175438,105.24298245614035,"Braden Bristo",20494,668754
"Zac Gallen","ARI",210,102.60208281053949,106.85545454545455,93.49590604026845,,117.69986301369863,,120.94004415011038,103.41358695652173,,97.91652280379559,105.21325374961734,105.24058157330889,"Zac Gallen",19291,668678
"Bryan Abreu","HOU",72,81.32164328657315,,,,95.22458509142055,13.179999999999993,,,,113.68516129032257,89.23435897435891,105.16104218362283,"Bryan Abreu",16609,650556
"Lucas Luetge","ATL",13.2,153.66250000000002,,103.56604316546763,,106.86,100.46789473684211,,,,97.48309278350514,106.50797250859107,105.16075601374573,"Lucas Luetge",8337,476595
"Justin Lawrence","COL",75,,106.4394078947369,,,106.83211805555555,,,,,101.5817302798982,106.6039016115352,105.14480067854116,"Justin Lawrence",17639,664875
"Victor Vodnik","COL",8.2,109.71909090909091,,,,139.1390909090909,,78.96499999999999,,,96.92236559139786,107.90784946236556,105.12838709677418,"Victor Vodnik",24614,680767
"Blake Snell","SDP",180,94.00769630110317,,,,90.21716346153848,110.04523125996815,115.6107876712329,,,98.0970120025269,100.68063802905874,105.08253316487688,"Blake Snell",13543,605483
"Janson Junk","MIL",7.1,111.78181818181818,139.48,,136.06,120.92181818181817,80.72,,,,93.6670909090909,113.88667599067597,105.06015850815852,"Janson Junk",23301,676083
"JoJo Romero","STL",36.2,87.96494117647059,103.10892473118277,186.14000000000001,,91.30032258064517,,114.52597402597405,,,104.7560733944954,101.3262752293578,104.9929908256881,"JoJo Romero",19574,668941
"Luke Jackson","SFG",33.1,80.62944444444445,,,,112.78899728997291,102.8109090909091,,,,99.53164122137406,103.96278625954199,104.9237786259542,"Luke Jackson",11752,592426
"Zack Littell","- - -",90,113.81450602409637,110.83121212121213,,102.2065882352941,113.4699817529305,,,,,94.15123969448857,111.07778617984137,104.88450425087251,"Zack Littell",15823,641793
"Tyler Kinley","COL",16.1,122.15826923076922,110.96666666666665,,,110.90607734806629,,90.19200000000001,,,85.83900662251655,114.79774834437086,104.874238410596,"Tyler Kinley",18297,641755
"Easton McGee","SEA",6.2,141.95999999999998,142.74,-20.480000000000004,,87.3,69.75999999999999,76.1,,,91.90250000000002,108.1803125,104.86218749999999,"Easton McGee",22176,668834
"Elvis Peguero","MIL",61.1,,99.45138392857142,,,97.6736206896552,,,,,103.17243124312427,98.54756875687566,104.77810781078104,"Elvis Peguero",21652,665625
"Sam Hentges","CLE",52.1,100.38104234527685,95.55575221238936,,,108.3149593495935,104.01537459283385,,,,100.952523364486,102.0064953271029,104.67976635514019,"Sam Hentges",18548,656529
"Joe Musgrove","SDP",97.1,106.26021108179418,93.5404761904762,111.84208860759496,,104.62693333333335,98.20872628726288,99.71306818181819,,,103.5549838396897,103.80133160956686,104.6770006464124,"Joe Musgrove",12970,605397
"Raisel Iglesias","ATL",55.2,102.71582733812949,85.90887417218543,,,99.06417910447762,,119.21856677524431,,,98.03396096440873,105.50969001148104,104.58208955223877,"Raisel Iglesias",17130,628452
"Tyler Mahle","MIN",25.2,102.01834862385321,,118.0711111111111,121.15493975903615,104.54900900900901,,,,,95.16837320574164,106.7654066985646,104.50468899521529,"Tyler Mahle",16358,641816
"Jake Diekman","- - -",56.2,91.81730569948184,89.15859649122808,51.785,,86.10608863047065,,80.54424657534246,,,119.84773989024521,87.97151814176408,104.48022517729038,"Jake Diekman",5003,518617
"Yusei Kikuchi","TOR",167.2,100.44257861635221,,,,113.5751490514905,109.59857943925235,89.70845588235295,,,98.36104477611943,104.54990049751244,104.44894811656005,"Yusei Kikuchi",20633,579328
"Mason Miller","OAK",33.1,97.64739644970415,,78.22208333333333,,80.37972684246112,,85.56533333333333,,,112.3615884111086,91.12708966169512,104.39143157980293,"Mason Miller",31757,695243
"Joe Boyle","OAK",16,98.012,,,,95.31896103896104,98.24695652173914,,,,109.96491666666665,97.66841666666666,104.37024999999998,"Joe Boyle",29608,671212
"Max Fried","ATL",77.2,102.99549636803874,86.0976712328767,75.644,,113.87459854014601,101.79443661971831,108.7179512195122,,,101.27539951573851,101.32384180790956,104.36889426957225,"Max Fried",13743,608331
"José Lopez","TBR",2,95.24,,,,78.84,,112.8,,,97.12196078431371,97.09803921568627,104.24274509803922,"Jose Lopez",22982,673111
"Adam Kolarek","- - -",6,,91.765,,,108.29157894736845,,,,,120.22812195016624,94.97714557153344,104.23084078248479,"Adam Kolarek",10843,592473
"Kevin Ginkel","ARI",65.1,108.49631578947366,97.82373831775702,,,110.71308370044054,,,,,95.32964995269631,108.32809839167457,104.2085146641438,"Kevin Ginkel",19876,656464
"Bryan Baker","BAL",45,107.72755056179774,,,,105.774375,,70.92849557522125,,,103.89173913043477,101.8505626598466,104.18682864450126,"Bryan Baker",19804,641329
"Dylan Floro","- - -",56.2,104.69054878048779,98.59039215686273,,,96.55030408089563,,107.6794736842105,,,102.43042294701308,103.04143752028601,104.16475810415818,"Dylan Floro",13394,571670
"Trevor Gott","- - -",58,106.09118701223625,100.12367647058826,112.79780104712043,,,87.28666666666668,87.7665,,,98.37642983970714,105.17783602529093,104.14288588467234,"Trevor Gott",15046,641627
"Scott Alexander","SFG",48.1,,101.04885931558938,,,95.31325235347705,,90.43263157894737,,,105.86000434842241,99.02340227360568,104.10810143600013,"Scott Alexander",10591,518397
"Jose A. Ferrer","WSN",34,110.64958024691354,,,,58.398,,89.1421768707483,,,108.74499261447572,97.18180206794676,104.04670605612996,"Jose A. Ferrer",24017,678606
"Brooks Raley","NYM",54.2,154.09333333333333,67.0502857142857,96.25893805309735,,101.4507605633803,,88.75621621621619,,,116.34065372829417,89.8740143003064,104.01750766087842,"Brooks Raley",10061,548384
"José Berríos","TOR",189.2,110.51669449081801,103.40201081081082,,,,107.74862068965517,112.35499079189688,,,95.01811114899422,107.68481418342994,103.98576201841118,"Jose Berrios",14168,621244
"Antonio Senzatela","COL",7.2,124.88076923076922,119.41428571428571,,,108.25393939393939,51.05,108.72631578947367,,,81.28388059701491,117.73014925373133,103.93223880597016,"Antonio Senzatela",15488,622608
"Mitch Keller","PIT",194.1,95.54971779141103,105.54154929577463,100.18272486772489,,97.19272,97.17004048582996,100.12545454545456,,,106.83533718689782,99.52937700706482,103.8886384071933,"Mitch Keller",17594,656605
"Nick Martinez","SDP",110.1,100.90572687224669,103.90229177978644,103.76479166666667,,34.425000000000004,100.99270259812053,104.38011904761905,,,101.71803995440858,103.24021830639165,103.88603127887453,"Nick Martinez",12730,607259
"Griffin Canning","LAA",127,106.2873002754821,58.970000000000006,,,104.82146411578113,118.28308925140031,109.25598194130927,,,94.33464111625582,108.46504876467368,103.86887050885939,"Griffin Canning",19867,656288
"Dylan Lee","ATL",23.2,99.75745222929935,,,,109.36547539915284,,94.95208333333335,,,103.8284666723832,103.76205082032813,103.7617921454296,"Dylan Lee",19996,669276
"Domingo Tapia","SDP",17.2,96.39241830065359,106.02727272727273,,,78.54514285714285,,80.18193548387096,,,108.51408805031446,95.72496855345912,103.72591194968554,"Domingo Tapia",12178,593619
"Clayton Kershaw","LAD",131.2,93.50919786096256,94.835,,118.85999999999999,94.41108323831241,97.73295774647886,75.78685714285713,,,108.60530632411073,94.38312252964427,103.66754940711462,"Clayton Kershaw",2036,477132
"Matt Waldron","SDP",41.1,101.78782608695653,112.2451572327044,125.93795454545456,,104.08092592592592,,,,,94.11610727443492,110.14311157506623,103.66306441060418,"Matt Waldron",25550,663362
"Seth Lugo","SDP",146.1,117.0088507265522,101.87525423728813,,,96.72846153846153,100.20726783310904,93.06571428571428,,,98.6434584563475,105.25865035849854,103.64430198228592,"Seth Lugo",12447,607625
"Tim Herrin","CLE",27.2,101.0599061032864,101.91185185185185,,,103.39207920792079,105.76953846153846,,,,100.27984158415843,102.39429702970293,103.62300990099007,"Tim Herrin",25139,682120
"Ben Joyce","LAA",10,98.95455696202531,,,,90.3248780487805,,,,,115.17980198019804,95.69544554455443,103.58108910891086,"Ben Joyce",31461,690829
"Will Smith","TEX",57.1,105.76178571428574,,,,109.4056876456876,102.29014492753623,71.224,,,100.98510489510487,106.12214452214448,103.5645920745921,"Will Smith",8048,519293
"Taj Bradley","TBR",104.2,93.50966952264383,277.08,93.47352549889135,95.72120967741935,,110.17967723419287,,,,108.20584314446975,96.69881824321907,103.45983627183817,"Taj Bradley",22543,671737
"Clarke Schmidt","NYY",159,,95.6290045941807,113.80461741424801,,98.82544121075253,,81.611,100.72508670520229,,103.21001989683124,102.36527765495782,103.43772566118069,"Clarke Schmidt",19899,657376
"Ryan Pepiot","LAD",42,96.4754078549849,,,,98.68104166666667,,121.79982378854625,,,98.2415172717429,105.63959554492554,103.41281666845155,"Ryan Pepiot",26221,686752
"Ryan Yarbrough","- - -",89.2,109.3829290617849,90.12,115.19846590909091,,,105.00779129129131,100.5904247104247,,,107.10228632458585,104.18490180180919,103.38226817348712,"Ryan Yarbrough",16502,642232
"Bailey Ober","MIN",144.1,112.75275634995295,,,,99.10990936555892,109.26653846153847,97.36217791411043,,,100.98555073035925,105.01091985787605,103.31891038294512,"Bailey Ober",21224,641927
"Eli Morgan","CLE",67.1,104.06365904365903,,,,104.21728476821193,84.86666666666669,103.65103448275866,,,102.36693019343987,103.50689655172417,103.31885618166534,"Eli Morgan",20203,669212
"Chris Stratton","- - -",82.2,105.53994609164423,,,,111.28649109414758,106.68303516266843,111.97775510204082,,,94.8964977771193,107.26240880048942,103.30706937460782,"Chris Stratton",13761,608717
"Cristopher Sánchez","PHI",99.1,,99.94091851851853,,,96.07679965935702,,83.8607966457023,,,108.88041489442217,93.8138706293045,103.29829652614855,"Cristopher Sanchez",20778,650911
"Dylan Covey","- - -",43,183.86999999999998,104.19867549668874,101.73756345177665,90.88947368421054,98.62962962962965,,66.93142857142857,,,102.21312478836516,101.18429250474064,103.29319056447245,"Dylan Covey",14825,592229
"Nick Pivetta","BOS",142.2,96.53714285714285,,109.27172043010754,87.328,104.47569566512735,104.12870736107482,,,,102.38927644993286,100.6820442744884,103.23010840582117,"Nick Pivetta",15454,601713
"Jameson Taillon","CHC",154.1,106.22980392156865,103.74030888030889,106.42765124555159,,106.60025153913806,103.96148037926,103.05897435897437,,,99.3071665828602,105.66639576596991,103.19259573350814,"Jameson Taillon",11674,592791
"Yerry Rodríguez","TEX",13.2,102.14307692307695,101.85454545454546,,,92.61378640776698,,89.09047619047618,,,109.88827338129498,97.41028776978419,103.16043165467626,"Yerry Rodriguez",21955,666720
"Joe Mantiply","ARI",39,60.69684210526316,103.04372881355931,,,,98.64968553459121,97.23275362318844,,,104.70938704028022,97.64973730297723,103.15313485113836,"Joe Mantiply",14857,573009
"Adbert Alzolay","CHC",64,93.63273631840799,93.99935135135135,98.97645833333333,,100.38707566462172,,90.408,,,105.891901336074,97.30053442959913,103.134717368962,"Adbert Alzolay",17859,640470
"Lucas Sims","CIN",61,91.98125813449022,,,,96.17402255639098,75.30774193548388,,,,110.98093244529018,92.56308277830642,103.13158896289248,"Lucas Sims",13470,608371
"Andre Pallante","STL",68,98.02784105960265,79.63066666666667,,,99.35079999999999,108.45307189542486,,,,102.5591036906854,99.19641476274165,103.01729349736381,"Andre Pallante",26108,669467
"Aaron Loup","LAA",48.2,73.73666666666665,93.15115044247784,108.0862365591398,,,114.02235294117648,97.5061224489796,,,111.22279904306215,97.59997607655501,102.98122009569373,"Aaron Loup",10343,571901
"Greg Weissert","NYY",20,108.01325581395346,92.19057851239667,64.59217391304347,,89.1098947368421,,53.772380952380956,,,112.28447674418602,90.90860465116282,102.96058139534887,"Greg Weissert",20375,669711
"Bryan Hoeing","MIA",70.2,110.40580000000001,98.39898477157361,,107.303905775076,103.52229691876748,,102.83103448275861,,,102.74037139464016,101.4869351820389,102.93879108979725,"Bryan Hoeing",26304,663773
"Jacob Webb","- - -",53.2,102.63083700440528,,,,107.46146788990825,,95.6392277992278,,,101.12816503275405,101.91810885042308,102.93447058957328,"Jacob Webb",19274,657097
"Sean Hjelle","SFG",29,289.58,102.64637362637362,,,,,75.91777777777779,83.58520179372198,,109.70837209302326,93.90461240310076,102.89406976744183,"Sean Hjelle",21481,663546
"Justin Verlander","- - -",162.1,101.41245775729647,,,,99.05652791585997,91.52711538461539,101.27438016528926,,,104.76031633075445,98.83579078992757,102.88872349578672,"Justin Verlander",8700,434378
"Tim Hill","SDP",44.1,92.92550724637677,99.23867109634551,74.95625,,95.2010810810811,,,,,113.86627450980399,94.59658263305322,102.88408963585432,"Tim Hill",16814,657612
"Matt Moore","- - -",52.2,103.48005012531328,,,,,,85.81807692307692,97.71220930232558,,108.77361263289026,96.75232177488996,102.84260822326978,"Matt Moore",1890,519043
"Andrew Wantz","LAA",39.1,91.14187499999998,,97.84878306878306,,102.9775438596491,,101.25374149659865,,,106.73016621504439,96.52528235421636,102.81560876869719,"Andrew Wantz",24933,681806
"Mason Englert","DET",56,103.59676975945014,,,,115.69792373815298,97.30200195312503,118.08757812500001,,,87.04291027357823,111.31457261213463,102.79516407188622,"Mason Englert",22288,669438
"Bryan Woo","SEA",87.2,99.59048600883652,90.57815718157183,,,92.26674351585015,,90.2154716981132,,,109.686887966805,95.16380359612724,102.62854771784228,"Bryan Woo",30279,693433
"Robert Garcia","- - -",32,101.39417322834645,,,,103.63603174603178,,104.76999999999998,,,103.09150063291384,102.96261604369951,102.5222687583866,"Robert Garcia",23363,676395
"Miguel Díaz","DET",14,94.19909090909091,87.43178571428572,,,85.3425,,106.44153846153846,,,107.85980192056746,92.81219995315689,102.5016040418911,"Miguel Diaz",18815,622766
"J.C. Mejía","MIL",11.1,137.48666666666668,103.80620689655173,,,76.87494505494506,,,,,113.01830188679247,93.1006603773585,102.4793396226415,"J.C. Mejia",20617,650496
"Seranthony Domínguez","PHI",50,87.56485029940119,95.4521739130435,,,76.77831932773105,,71.96470588235293,,,115.75242105263158,86.53321637426902,102.4605614035088,"Seranthony Dominguez",19249,622554
"Luis Guillorme","NYM",1,,,,,,,,,,17.879999999999995,159.06,102.44,"Luis Guillorme",16451,641645
"Jason Adam","TBR",54.1,102.54933774834437,,,,97.96612676056338,,83.77037735849055,,,108.1818543046358,94.59832229580574,102.36498896247247,"Jason Adam",11861,592094
"Chris Sale","BOS",102.2,108.58294036061027,100.79211538461537,,,100.12127795527158,,100.89440366972477,,,102.85664663461537,104.07088942307689,102.33788461538462,"Chris Sale",10603,519242
"Cionel Pérez","BAL",53.1,96.07431034482758,85.29833846153845,,,109.82562737642587,98.62526315789474,,,,105.88437571592219,96.33195876288653,102.31450171821302,"Cionel Perez",19614,672335
"Kyle Hurt","LAD",2,101.82,,,,,,123.56,,,99.68,112.69,102.31,"Kyle Hurt",27514,669165
"Carlos Estévez","LAA",62.1,99.53580345285528,,,,91.38976588628762,77.64,103.47514285714284,,,106.92767999999997,97.73733333333335,102.30092444444443,"Carlos Estevez",14542,608032
"Kutter Crawford","BOS",129.1,104.39701093560144,,95.0371573604061,93.25055900621118,102.06633093525181,,,110.06336,,101.4806213228405,101.28737943735108,102.2216781498434,"Kutter Crawford",20531,676710
"Anthony Banda","WSN",7,78.15237113402061,136.51999999999998,51.48,,123.0455555555556,,81.5897435897436,,,105.38352941176474,98.98070588235292,102.21529411764705,"Anthony Banda",14706,607455
"Wandy Peralta","NYY",54,107.39791666666667,97.6869724770642,,,86.6817391304348,,101.30092783505155,,,98.31668558456306,98.57012485811579,102.03793416572077,"Wandy Peralta",14295,593974
"Michael Fulmer","CHC",57,103.40404411764705,95.3024761904762,94.81167464114834,,85.99015501001261,,98.2558904109589,,,104.249140389016,95.24702844393599,101.86918764302055,"Michael Fulmer",13218,605242
"Will Vest","DET",48.1,116.94044999999997,94.54166666666667,,,105.32023614604529,,111.61567010309278,,,91.41400641907381,111.69797534652415,101.85177706062852,"Will Vest",19769,676684
"Daniel Palencia","CHC",28.1,87.07018404907974,9.020000000000001,,,87.37999999999998,59.67052631578947,85.00333333333333,,,116.78773279352227,84.87793522267211,101.79692307692305,"Daniel Palencia",27914,694037
"Reid Detmers","LAA",148.2,101.82105075690117,,,,94.50101204819275,104.65124752475249,101.05248226950353,,,102.1755752212389,100.36480954213161,101.77618314736435,"Reid Detmers",27468,672282
"Tom Cosgrove","SDP",51.1,97.53941176470589,95.26393782383418,,,98.5100228832952,,17.040000000000003,,,112.42074519230769,96.96887019230772,101.76747596153847,"Tom Cosgrove",23443,676680
"Peter Strzelecki","- - -",37,88.62246808510636,109.1731746031746,-107.44,,114.3432303786757,,101.05103448275864,,,101.39761771476566,103.44747502840488,101.69624546756909,"Peter Strzelecki",21367,657265
"Trevor Kelley","TBR",15.1,,101.75708333333334,,,93.32256000000001,,101.13333333333333,,,106.66809452706829,97.98900019342011,101.69117769850325,"Trevor Kelley",18454,665001
"Jordan Wicks","CHC",34.2,108.53481927710843,100.31473684210528,94.58631578947369,,85.53333333333335,81.31183673469387,113.74416184971099,,,95.0333793103448,103.95272413793101,101.68189655172414,"Jordan Wicks",30094,696136
"Braxton Garrett","MIA",159.2,99.87535135135134,101.03096692111959,105.16304545454545,,96.7125,101.00907290729073,84.36931506849315,,,102.53657757124108,99.06660342655711,101.5972032328407,"Braxton Garrett",21844,666129
"Marcus Stroman","CHC",136.2,102.70839779005526,102.88583170254404,101.39622641509433,92.31952662721892,102.17079646017697,97.17390612044468,,,,98.54787015560676,100.55661269362413,101.55094434927467,"Marcus Stroman",13431,573186
"MacKenzie Gore","WSN",136.1,99.40241803278687,,,,99.923164556962,102.85205298013243,85.33549295774647,,,100.29915550142105,99.72610637434022,101.55028826634185,"MacKenzie Gore",22201,669022
"Joe Jacques","BOS",26.2,100.32,92.84974545454547,,,105.98405545112783,,86.465,,,108.13557875364741,97.09154092961873,101.47880053999737,"Joe Jacques",25178,682175
"Cody Bradford","TEX",56,103.89310734463278,,109.01153846153846,,104.59627906976743,,108.38820895522389,,,99.7695139033968,105.7750446980593,101.41696195154753,"Cody Bradford",27597,674003
"Steven Okert","MIA",58.2,83.8258524173028,21.980000000000004,,,98.41241345695362,,,,,110.64865632877104,92.74118114518959,101.3057332862676,"Steven Okert",13580,595345
"Kaleb Ort","BOS",23,100.65152173913044,,89.10153846153847,,78.74222222222224,,78.69142857142857,,,105.05804756182405,95.06677281639362,101.29299032319271,"Kaleb Ort",20061,672391
